"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"78543011640","2020-05-05T12:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","73","86","0.00","","","","65","29.98","CLR:00","29.97","10.00","77","120","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/05/20 12:53:02 METAR TIST 051653Z 12013KT 10SM CLR 30/23 A2998 RMK AO2 SLP152 T03000228 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T13:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","73","87","0.00","","+0.03","8","63","29.95","CLR:00","29.94","10.00","77","130","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/05/20 13:53:02 METAR TIST 051753Z 13011KT 10SM CLR 31/23 A2995 RMK AO2 SLP143 T03060228 10306 20278 58011 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T14:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","87","","","+0.03","8","63","29.95","","","9.94","","130","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32966 01311 10306 20228 30061 40143 58011 91753 333 10306 20278 555 90518=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T14:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.93","74","86","0.00","","","","67","29.93","CLR:00","29.92","10.00","78","120","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/05/20 14:53:02 METAR TIST 051853Z 12010KT 10SM CLR 30/23 A2993 RMK AO2 SLP137 T03000233 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T15:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.93","74","86","0.00","","","","67","29.93","CLR:00","29.92","10.00","78","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/05/20 15:53:02 METAR TIST 051953Z 12012KT 10SM CLR 30/23 A2993 RMK AO2 SLP136 T03000233 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T16:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.93","71","85","0.00","","+0.02","5","63","29.93","CLR:00","29.92","10.00","75","120","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/05/20 16:53:02 METAR TIST 052053Z 12013KT 10SM CLR 29/22 A2993 RMK AO2 SLP136 T02940217 55006 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T17:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.94","72","84","0.00","","","","67","29.94","CLR:00","29.93","10.00","76","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/05/20 17:53:02 METAR TIST 052153Z 12012KT 10SM CLR 29/22 A2994 RMK AO2 SLP139 T02890222 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T18:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.95","72","83","0.00","","","","70","29.95","CLR:00","29.94","10.00","75","120","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09705/05/20 18:53:02 METAR TIST 052253Z 12009KT 10SM CLR 28/22 A2995 RMK AO2 SLP143 T02830222 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T19:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","73","82","0.00","","-0.04","3","74","29.97","CLR:00","29.96","10.00","76","110","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11505/05/20 19:53:02 METAR TIST 052353Z 11009KT 10SM CLR 28/23 A2997 RMK AO2 SLP150 T02780228 10306 20278 53014 $ (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T20:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","82","","","-0.04","3","74","29.97","","","9.94","","110","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32966 01109 10278 20228 30068 40150 53014 92353 333 10306 20261 555 90600=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T20:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","71","82","0.00","","","","69","29.99","CLR:00","29.98","10.00","74","090","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09205/05/20 20:53:01 METAR TIST 060053Z 09012KT 10SM CLR 28/22 A2999 RMK AO2 SLP155 T02780217 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T21:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","72","82","0.00","","","","72","30.01","CLR:00","29.99","10.00","75","110","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09205/05/20 21:53:01 METAR TIST 060153Z 11012KT 10SM CLR 28/22 A3000 RMK AO2 SLP161 T02780222 $","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T22:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","72","82","0.00","","-0.04","1","72","30.01","CLR:00","30.00","10.00","75","100","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09605/05/20 22:53:02 METAR TIST 060253Z 10011KT 10SM CLR 28/22 A3001 RMK AO2 SLP163 T02780222 51013","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T23:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","73","82","0.00","","","","74","30.00","CLR:00","29.99","10.00","76","110","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/05/20 23:53:02 METAR TIST 060353Z 11012KT 10SM CLR 28/23 A3000 RMK AO2 SLP160 T02780228 403060261","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-05T23:59:00","SOD  ","6","","","","","","","","","","","","","","","72","83","70","29.96","29.95","76","12.3","18","1.6","0","87","79","110","26","0.00","","","120","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD73024 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):87 24 HR MAX TEMP TIME (LST):1515 24 HR MIN TEMP (F):79 24 HR MIN TEMP TIME (LST):0212 AVERAGE STATION PRESSURE:29.945 MINIMUM SEA LEVEL PRESSURE:29.93 TIME OF OCCURRENCE:1705 PEAK WIND SPEED (MPH):26  PEAK WIND DIR (DEG):110 PEAK WIND TIME (LST):1504  FASTEST 2MIN SPEED (MPH):17 FASTEST 2MIN DIR (DEG):120 FASTEST 2MIN TIME (LST):2341 AVERAGE WIND SPEED (MPH):12.3 24 HR AVG TEMP (F):83 HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:18  LATEST DAY MAX TEMP (0700-1900 LST):87  LATEST NIGHT MIN TEMP(1900-0800 LST):79 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6","","","","","","","","","","","","","","","","","","","","","","","","","0550","1843","","2009-08-10"
"78543011640","2020-05-06T00:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","72","82","0.00","","","","72","29.99","FEW:02 43","29.98","10.00","75","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/06/20 00:53:02 METAR TIST 060453Z 12012KT 10SM FEW043 28/22 A2999 RMK AO2 SLP156 T02780222","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T01:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","72","82","0.00","","+0.03","6","72","29.98","FEW:02 22","29.97","10.00","75","110","22","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11405/06/20 01:53:02 METAR TIST 060553Z 11013G19KT 10SM FEW022 28/22 A2998 RMK AO2 SLP153 T02780222 10283 20278 56010","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T02:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","82","","","+0.03","6","72","29.98","26","","9.94","","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08678543 35566 21113 10278 20222 30072 40153 56010 90553 333 10283 20261 91019 555 90606=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T02:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","72","82","0.00","","","","72","29.98","CLR:00","29.97","10.00","75","120","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09005/06/20 02:53:02 METAR TIST 060653Z 12012KT 10SM CLR 28/22 A2998 RMK AO2 SLP151 T02780222","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T03:37:00","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","72","81","","","","","74","","BKN:07 22","","10.00","","110","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET074METAR TIST 060737Z AUTO 11011KT 10SM BKN022 27/22 A2997 RMK AO2 T02720222=","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T03:37:00","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","72","81","","","","","74","","BKN:07 22","","10.00","","110","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET074SPECI TIST 060737Z AUTO 11011KT 10SM BKN022 27/22 A2997 RMK AO2 T02720222=","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T03:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.97","72","81","0.00","","","","74","29.97","BKN:07 22","29.96","10.00","75","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/06/20 03:53:02 METAR TIST 060753Z 11013KT 10SM BKN022 27/22 A2997 RMK AO2 SLP150 T02720222","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T04:05:00","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","72","81","","","","","74","","SCT:04 22","","10.00","","110","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET074METAR TIST 060805Z AUTO 11014KT 10SM SCT022 27/22 A2998 RMK AO2 T02720222=","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T04:05:00","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","72","81","","","","","74","","SCT:04 22","","10.00","","110","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET074SPECI TIST 060805Z AUTO 11014KT 10SM SCT022 27/22 A2998 RMK AO2 T02720222=","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T04:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","72","81","0.00","","-0.00","3","74","29.98","SCT:04 24","29.97","10.00","75","100","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/06/20 04:53:02 METAR TIST 060853Z 10010KT 10SM SCT024 27/22 A2998 RMK AO2 SLP154 T02720222 53000","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T05:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","73","81","0.00","","","","77","29.99","FEW:02 22 FEW:02 35","29.98","10.00","75","100","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/06/20 05:53:02 METAR TIST 060953Z 10011KT 10SM FEW022 FEW035 27/23 A2999 RMK AO2 SLP155 T02720228","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T06:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","72","82","0.00","","","","72","30.00","FEW:02 23","29.99","10.00","75","090","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/06/20 06:53:02 METAR TIST 061053Z 09011KT 10SM FEW023 28/22 A3000 RMK AO2 SLP160 T02780222 $ (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T07:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","73","83","0.00","","-0.04","3","72","30.03","FEW:02 22 SCT:04 37","30.02","10.00","76","120","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12305/06/20 07:53:02 METAR TIST 061153Z 12014KT 10SM FEW022 SCT037 28/23 A3003 RMK AO2 SLP168 T02830228 10283 20272 53014 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T08:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","83","","","-0.04","3","72","30.03","26","","9.94","","120","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08078543 32566 41214 10283 20228 30088 40168 53014 91153 333 10306 20272 555 90612=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T08:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","73","84","0.00","","","","70","30.04","FEW:02 22 SCT:04 37","30.03","10.00","76","110","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/06/20 08:53:02 METAR TIST 061253Z 11017KT 10SM FEW022 SCT037 29/23 A3004 RMK AO2 SLP173 T02890228 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T09:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.05","73","86","0.00","","","","65","30.05","FEW:02 24","30.04","10.00","77","120","24","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/06/20 09:53:02 METAR TIST 061353Z 12012G21KT 10SM FEW024 30/23 A3005 RMK AO2 SLP177 T03000228 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T10:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.05","73","86","0.00","","-0.02","0","65","30.04","FEW:02 25","30.04","10.00","77","110","26","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10705/06/20 10:53:02 METAR TIST 061453Z 11018G23KT 10SM FEW025 30/23 A3005 RMK AO2 SLP174 T03000228 50006 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T11:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.05","74","86","0.00","","","","67","30.05","BKN:07 47 BKN:07 55","30.04","10.00","78","110","26","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12605/06/20 11:53:02 METAR TIST 061553Z 11015G23KT 10SM BKN047 BKN055 30/23 A3005 RMK AO2 PK WND 11029/1506 SLP175 T03000233 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T12:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","74","87","0.00","","","","65","30.02","CLR:00","30.01","10.00","78","120","24","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/06/20 12:53:02 METAR TIST 061653Z 12015G21KT 10SM CLR 31/23 A3002 RMK AO2 SLP165 T03060233 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T13:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.00","73","87","0.00","","+0.05","8","63","30.00","FEW:02 22 SCT:04 27","29.99","10.00","77","110","25","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12605/06/20 13:53:02 METAR TIST 061753Z 11013G22KT 10SM FEW022 SCT027 31/23 A3000 RMK AO2 SLP158 T03060228 10311 20283 58016 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T14:00:00","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","87","","","+0.05","8","63","30.00","26","","9.94","","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08678543 32566 41113 10306 20228 30078 40158 58016 91753 333 10311 20278 91022 555 90618=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T14:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","73","86","0.00","","","","65","29.98","FEW:02 22","29.97","10.00","77","120","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/06/20 14:53:02 METAR TIST 061853Z 12011KT 10SM FEW022 30/23 A2998 RMK AO2 SLP154 T03000228 (QQ)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T15:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","73","86","0.00","","","","65","29.98","SCT:04 30","29.97","10.00","77","120","22","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10105/06/20 15:53:02 METAR TIST 061953Z 12014G19KT 10SM SCT030 30/23 A2998 RMK AO2 SLP153 T03000228 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T16:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","74","85","0.00","","+0.02","6","70","29.98","FEW:02 23","29.97","10.00","77","130","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10405/06/20 16:53:02 METAR TIST 062053Z 13013KT 10SM FEW023 29/23 A2998 RMK AO2 SLP151 T02940233 56007 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T17:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.98","74","84","0.00","","","","72","29.98","FEW:02 34","29.97","10.00","77","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09805/06/20 17:53:02 METAR TIST 062153Z 11013KT 10SM FEW034 29/23 A2998 RMK AO2 SLP153 T02890233 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T18:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.99","74","83","0.00","","","","74","29.99","CLR:00","29.98","10.00","77","110","","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09505/06/20 18:53:02 METAR TIST 062253Z 11010KT 10SM CLR 28/23 A2999 RMK AO2 SLP155 T02830233 (CE)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T19:53:00","FM-15","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.01","74","82","0.00","","-0.04","3","77","30.01","FEW:02 21 FEW:02 36","30.00","10.00","76","100","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12305/06/20 19:53:02 METAR TIST 062353Z 10011KT 10SM FEW021 FEW036 28/23 A3001 RMK AO2 SLP162 T02780233 10306 20278 53012 (CE)","FM-15","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T20:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.02","74","82","0.00","","","","77","30.02","FEW:02 20","30.01","10.00","76","100","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/06/20 20:53:01 METAR TIST 070053Z 10013KT 10SM FEW020 28/23 A3002 RMK AO2 SLP166 T02780233","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T21:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03","73","82","0.00","","","","74","30.03","FEW:02 21","30.02","10.00","76","110","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/06/20 21:53:01 METAR TIST 070153Z 11015KT 10SM FEW021 28/23 A3003 RMK AO2 SLP168 T02780228","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T22:53:00","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","73","82","0.00","","-0.03","2","74","30.04","FEW:02 21","30.03","10.00","76","110","24","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10205/06/20 22:53:01 METAR TIST 070253Z 11013G21KT 10SM FEW021 28/23 A3004 RMK AO2 SLP172 T02780228 52010","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T23:36:00","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","74","82","","","","","77","","BKN:07 21","","10.00","","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET074METAR TIST 070336Z AUTO 11013KT 10SM BKN021 28/23 A3004 RMK AO2 T02780233=","FM-15","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
"78543011640","2020-05-06T23:36:00","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.04","74","82","","","","","77","","BKN:07 21","","10.00","","110","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET074SPECI TIST 070336Z AUTO 11013KT 10SM BKN021 28/23 A3004 RMK AO2 T02780233=","FM-16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-08-10"
